AUS	1992	4484610	57897
AUS	1993	4723335	60112
AUS	1994	5208054	65655
AUS	1995	5480265	69631
AUS	1996	5872559	71762
AUS	1997	6123464	71925
AUS	1998	6303515	75991
AUS	1999	6817941	85069
AUS	2000	7410103	84178
AUS	2001	6896115	84330
AUS	2002	6302292	80606
AUS	2003	6239152	90022
AUS	2004	6784050	93341
AUS	2005	7220486	94251
AUS	2006	7816075	97225
AUS	2007	8300297	105616
AUS	2008	8289587	101565
AUS	2009	7739896	88071
AVL	1990	276686	5880
AVL	1991	325653	7970
AVL	1992	315838	5346
AVL	1993	356905	7247
AVL	1994	505496	9932
AVL	1995	444147	9408
AVL	1996	390785	9368
AVL	1997	416873	9538
AVL	1998	418033	9526
AVL	1999	355244	9080
AVL	2000	432461	10975
AVL	2001	415961	11303
AVL	2002	403653	13097
AVL	2003	445533	15625
AVL	2004	528658	17922
AVL	2005	629968	17978
AVL	2006	577724	16766
AVL	2007	581001	16091
AVL	2008	562852	16058
AVL	2009	585469	14561
AVP	1990	375465	8240
AVP	1991	282278	7621
AVP	1992	263799	4524
AVP	1993	308092	5062
AVP	1994	327489	4960
AVP	1995	349356	6534
AVP	1996	397688	12707
AVP	1997	308324	8332
AVP	1998	255388	5343
AVP	1999	208384	5095
AVP	2000	238476	6578
AVP	2001	218357	4468
AVP	2002	280650	8040
AVP	2003	361674	15352
AVP	2004	402243	15461
AVP	2005	441378	19687
AVP	2006	426527	16875
AVP	2007	437372	13667
AVP	2008	437610	12430
AVP	2009	407191	11816
AWX	2002		
AXN	2002	0	23
AXN	2003	0	98
AXN	2004	0	91
AXN	2005	0	89
AXN	2006	0	94
AXN	2007	0	106
AXN	2008	0	92
AXN	2009	0	92
AXV	2000	0	8
AXV	2003		
AXV	2005	0	7
AYS	2001		
AZA	2008	350563	2743
AZA	2009	574520	4286
AZO	1990	388341	10440
AZO	1991	375103	10899
AZO	1992	450036	13290
AZO	1993	426701	12086
AZO	1994	425274	11422
AZO	1995	398425	10844
AZO	1996	376762	11647
AZO	1997	415739	14104
AZO	1998	462161	15686
AZO	1999	456903	16328
AZO	2000	444200	16438
AZO	2001	407545	16097
AZO	2002	385691	15281
AZO	2003	441667	17601
AZO	2004	440074	15329
AZO	2005	468221	15350
AZO	2006	407327	13198
AZO	2007	371392	12028
AZO	2008	331384	10712
AZO	2009	271407	8621
BAD	1996	259	2
BAD	2002	530	4
BAD	2003	161	10
BAD	2004	1317	22
BAD	2005	417	9
BAD	2006	437	8
BAD	2007	534	13
BAD	2008	279	10
BAD	2009	568	16
BBC	2001	0	2
BDL	1990	4576166	61471
BDL	1991	4143613	58205
BDL	1992	4260465	66031
BDL	1993	4132783	60661
BDL	1994	4169391	59615
BDL	1995	4565736	66829
BDL	1996	4820193	67825
BDL	1997	4878605	65913
BDL	1998	5073469	63963
BDL	1999	5741138	74995
BDL	2000	6848552	84677
BDL	2001	6390877	79327
BDL	2002	6039066	76830
BDL	2003	6028019	79820
BDL	2004	6456683	87375
BDL	2005	6972139	97152
BDL	2006	6582662	90191
BDL	2007	6136417	87030
BDL	2008	5715774	79261
BDL	2009	5093154	68351
BDR	1992	43863	4868
BDR	1993	23489	3157
BDR	1994	11846	1736
BDR	1995	23912	3967
BDR	1996	20919	2812
BDR	1997	9483	1345
BDR	2002		
BDR	2003		
BDR	2004	0	283
BDR	2005	0	470
BDR	2006	119	677
BDR	2007	235	553
BDR	2008	90	408
BDR	2009	5	231
BFD	1995	12462	1450
BFD	1996	25350	2981
BFD	1997	12039	1472
BFD	2002	2968	453
BFD	2003	7823	1393
BFD	2004	16192	2072
BFD	2005	10959	2757
BFD	2006	6993	2374
BFD	2007	5871	2248
BFD	2008	8895	2057
BFD	2009	10243	2682
BFF	1990		
BFF	1991	5164	44
BFF	1992	4342	45
BFF	1993	7333	66
BFF	1994	2776	28
BFF	1995	4751	45
BFF	1996	7113	76
BFF	1997	3760	42
BFF	1998	8804	77
BFF	1999		
BFF	2000	137	2
BFF	2001	229	7
BFF	2002	138	158
BFF	2003	187	561
BFF	2004	1716	591
BFF	2005	1399	586
BFF	2006	1612	585
BFF	2007	1614	604
BFF	2008	2267	600
BFF	2009	1756	567
BFI	1990	4851	73
BFI	1991	4060	51
BFI	1992	2334	35
BFI	1993	3178	45
BFI	1994	4587	65
BFI	1995	1718	38
BFI	1996	423	15
BFI	1997	1343	39
BFI	1998	3046	82
BFI	1999	1352	23
BFI	2000	1816	29
BFI	2001	1402	1055
BFI	2002	3012	1532
BFI	2003	9614	3265
BFI	2004	27866	7566
BFI	2005	31507	7551
BFI	2006	46849	9633
BFI	2007	54637	10315
BFI	2008	52971	10972
BFI	2009	47901	12380
BFL	1990	206819	10892
BFL	1991	215682	9337
BFL	1992	158675	4915
BFL	1993	115274	3220
BFL	1994	69988	949
BFL	1995	80669	2804
BFL	1996	81450	4018
BFL	1997	49787	501
BFL	1998	70556	2363
BFL	1999	82977	4008
BFL	2000	58607	3223
BFL	2001	52795	3120
BFL	2002	48025	2266
BFL	2003	177980	8603
BFL	2004	232905	9141
BFL	2005	288896	11116
BFL	2006	338922	11330
BFL	2007	300693	10263
BFL	2008	230594	7931
BFL	2009	175124	6132
BFM	1991		
BFM	1998	0	2
BFM	1999	0	2
BFM	2000	0	3
BFM	2001	0	793
BFM	2002	27	703
BFM	2003	0	1261
BFM	2004	53	1442
BFM	2005	0	1409
BFM	2006	0	1612
BFM	2007	702	1867
BFM	2008	825	1858
BFM	2009	1064	1868
BFR	1999	0	2
BFR	2003	0	2
BGD	2005		
BGM	1990	196237	6113
BGM	1991	199584	6234
BGM	1992	144839	2924
BGM	1993	141611	2731
BGM	1994	151358	2822
BGM	1995	210886	6087
BGM	1996	198966	5528
BGM	1997	204279	6586
BGM	1998	162846	4853
BGM	1999	136398	4425
BGM	2000	121814	4039
BGM	2001	111834	3995
BGM	2002	116170	5781
BGM	2003	251904	13912
BGM	2004	266984	12744
BGM	2005	243764	11086
