AEX	31.3275	-92.5486	147723	277657	9532	1998
AEX	31.3275	-92.5486	178665	337482	10634	1999
AEX	31.3275	-92.5486	184693	379844	10526	2000
AEX	31.3275	-92.5486	138033	244056	7212	2001
AEX	31.3275	-92.5486	171985	312293	8451	2002
AEX	31.3275	-92.5486	34996	83407	2824	1996
AEX	31.3275	-92.5486	209287	389494	9362	2003
AEX	31.3275	-92.5486	261728	434825	9110	2004
AEX	31.3275	-92.5486	246175	360465	7997	2005
AEX	31.3275	-92.5486	251439	393676	8693	2006
AEX	31.3275	-92.5486	271549	461628	10902	2007
AEX	31.3275	-92.5486	249390	424818	10053	2008
AEX	31.3275	-92.5486	262893	458239	9814	2009
AFW	32.9877	-97.3188	1332	2150	26	2000
AFW	32.9877	-97.3188	164	278	2	1994
AFW	32.9877	-97.3188	424	834	10	1995
AFW	32.9877	-97.3188	2439	2903	24	1996
AFW	32.9877	-97.3188	1032	1416	14	1997
AFW	32.9877	-97.3188	440	472	19	1998
AFW	32.9877	-97.3188	1015	1242	17	1999
AFW	32.9877	-97.3188	1070	1392	16	2001
AFW	32.9877	-97.3188	3263	4960	2007	2002
AFW	32.9877	-97.3188	3089	3559	6688	2003
AFW	32.9877	-97.3188	2854	4207	7409	2004
AFW	32.9877	-97.3188	4362	7395	9401	2005
AFW	32.9877	-97.3188	4174	7220	10492	2006
AFW	32.9877	-97.3188	8590	13545	9685	2007
AFW	32.9877	-97.3188	2715	4874	8488	2008
AFW	32.9877	-97.3188	3077	4986	6131	2009
AGC	40.35	-79.9333	60	60	2	1996
AGC	40.35	-79.9333	46	60	2	1997
AGC	40.35	-79.9333				1999
AGC	40.35	-79.9333	0	0	2	2001
AGC	40.35	-79.9333				2003
AGC	40.35	-79.9333	0	0	2	2004
AGC	40.35	-79.9333	0	0	3	2005
AGC	40.35	-79.9333				2006
AGC	40.35	-79.9333	36	91	7	2007
AGC	40.35	-79.9333				2008
AGC	40.35	-79.9333	0	0	3	2009
AGS	33.3666	-81.9666	376857	728581	6986	1997
AGS	33.3666	-81.9666	316476	612792	6325	1990
AGS	33.3666	-81.9666	372587	681183	6883	1991
AGS	33.3666	-81.9666	399769	824462	7333	1992
AGS	33.3666	-81.9666	425833	865248	8092	1993
AGS	33.3666	-81.9666	406991	871449	8721	1994
AGS	33.3666	-81.9666	343044	673489	7045	1995
AGS	33.3666	-81.9666	350491	638977	6972	1996
AGS	33.3666	-81.9666	388752	678325	6994	1998
AGS	33.3666	-81.9666	363192	648649	6836	1999
AGS	33.3666	-81.9666	333769	556151	6451	2000
AGS	33.3666	-81.9666	266356	418179	7090	2001
AGS	33.3666	-81.9666	261282	442843	7810	2002
AGS	33.3666	-81.9666	334298	619930	12114	2003
AGS	33.3666	-81.9666	351363	609417	12079	2004
AGS	33.3666	-81.9666	314825	530317	9952	2005
AGS	33.3666	-81.9666	272494	460563	8710	2006
AGS	33.3666	-81.9666	309480	438932	8737	2007
AGS	33.3666	-81.9666	357439	493381	9530	2008
AGS	33.3666	-81.9666	397234	544743	10743	2009
AHN	33.95	-83.3333	42	60	2	1997
AHN	33.95	-83.3333	16498	30678	1561	2004
AHN	33.95	-83.3333	15131	26071	1271	2005
AHN	33.95	-83.3333	13205	25854	1312	2006
AHN	33.95	-83.3333	12302	27155	1330	2007
AHN	33.95	-83.3333	14656	35332	1810	2003
AHN	33.95	-83.3333	6724	19497	1577	2008
AHN	33.95	-83.3333	9417	30667	3084	2009
AHN	33.95	-83.3333	4335	9419	450	2002
AID	32.4	34.8666	0	0	9	1999
AID	32.4	34.8666	0	0	8	2000
AID	32.4	34.8666	0	0	9	2001
AID	32.4	34.8666	0	0	4	2002
AID	32.4	34.8666	127	170	2	2004
AID	32.4	34.8666	0	0	5	2006
AID	32.4	34.8666	0	0	3	2007
AID	32.4	34.8666				2008
AIY	39.3666	-74.45	240	298	2	1990
ALB	42.7333	-73.8	1769173	3396757	37606	1995
ALB	42.7333	-73.8	1841962	3609351	29564	1990
ALB	42.7333	-73.8	1589233	3223703	26560	1991
ALB	42.7333	-73.8	1799458	3853008	42270	1992
ALB	42.7333	-73.8	1792716	3522740	39897	1993
ALB	42.7333	-73.8	1808539	3365784	36338	1994
ALB	42.7333	-73.8	1691100	3112398	30662	1996
ALB	42.7333	-73.8	1758526	2967901	28429	1997
ALB	42.7333	-73.8	1925979	3233509	32848	1998
ALB	42.7333	-73.8	1933834	3215031	32751	1999
ALB	42.7333	-73.8	2451032	3763326	37160	2000
ALB	42.7333	-73.8	2580964	3960061	38813	2001
ALB	42.7333	-73.8	2574840	3826442	43452	2002
ALB	42.7333	-73.8	2783536	4216819	68173	2003
ALB	42.7333	-73.8	3048067	4632127	74685	2004
ALB	42.7333	-73.8	3058985	4347296	62492	2005
ALB	42.7333	-73.8	2887244	3830736	54324	2006
ALB	42.7333	-73.8	2834420	3798140	53741	2007
ALB	42.7333	-73.8	2719105	3651549	49331	2008
ALB	42.7333	-73.8	2592066	3491747	49047	2009
ALM	32.8333	-106.0	4134	22444	1186	1995
ALM	32.8333	-106.0	9959	36651	1929	1996
ALM	32.8333	-106.0	5195	18658	982	1997
ALM	32.8333	-106.0	471	4050	451	2002
ALM	32.8333	-106.0	2479	19521	2169	2003
ALM	32.8333	-106.0	670	5688	574	2004
ALM	32.8333	-106.0	1153	4902	258	2006
ALM	32.8333	-106.0	4086	21926	1154	2007
ALM	32.8333	-106.0	816	13842	1538	2008
ALM	32.8333	-106.0	3194	20124	2236	2009
ALO	42.55	-92.3833	84308	208530	7746	1999
ALO	42.55	-92.3833	32200	80644	3102	1991
ALO	42.55	-92.3833	70987	196507	6404	1992
ALO	42.55	-92.3833	64489	189598	6047	1993
ALO	42.55	-92.3833	65122	170804	5819	1994
ALO	42.55	-92.3833	54809	169540	5965	1995
ALO	42.55	-92.3833	61536	184664	5431	1996
ALO	42.55	-92.3833	69766	145021	6400	1997
ALO	42.55	-92.3833	94998	224798	8103	1998
ALO	42.55	-92.3833	58028	147521	4747	2000
ALO	42.55	-92.3833	51486	119976	3510	2001
ALO	42.55	-92.3833	51562	110369	3505	2002
ALO	42.55	-92.3833	69765	110806	3016	2003
ALO	42.55	-92.3833	84213	150303	3937	2004
ALO	42.55	-92.3833	78177	135245	3547	2005
ALO	42.55	-92.3833	66188	104500	2736	2006
ALO	42.55	-92.3833	57530	97033	2532	2007
ALO	42.55	-92.3833	53990	100928	2622	2008
ALO	42.55	-92.3833	45321	89554	2259	2009
ALW	46.1	-118.3	19025	63591	2795	1991
ALW	46.1	-118.3	29804	99498	4612	1992
ALW	46.1	-118.3	32425	98165	4530	1993
ALW	46.1	-118.3	22348	83502	3986	1990
ALW	46.1	-118.3	41565	113020	5479	1994
ALW	46.1	-118.3	46535	110790	5756	1995
ALW	46.1	-118.3	48277	109828	5561	1996
ALW	46.1	-118.3	40362	109226	4415	1997
ALW	46.1	-118.3	33563	65170	1767	1998
ALW	46.1	-118.3	60127	107707	2911	1999
ALW	46.1	-118.3	58962	108928	2944	2000
ALW	46.1	-118.3	56678	94091	2543	2001
ALW	46.1	-118.3	56072	100825	2727	2002
ALW	46.1	-118.3	52311	94054	2542	2003
ALW	46.1	-118.3	55311	102890	2770	2004
ALW	46.1	-118.3	49111	73704	1994	2005
ALW	46.1	-118.3	53772	74888	2024	2006
ALW	46.1	-118.3	56201	75369	2034	2007
ALW	46.1	-118.3	60723	91925	2136	2008
ALW	46.1	-118.3	57806	107924	1425	2009
AMA	35.2263	-101.7058	876931	1473540	12792	1993
AMA	35.2263	-101.7058	916554	1647954	13221	1990
AMA	35.2263	-101.7058	827513	1528868	12039	1991
AMA	35.2263	-101.7058	867442	1567009	12174	1992
AMA	35.2263	-101.7058	901364	1342627	12850	1994
AMA	35.2263	-101.7058	844141	1330333	11494	1995
AMA	35.2263	-101.7058	873908	1484015	15964	1996
AMA	35.2263	-101.7058	879687	1468071	17366	1997
AMA	35.2263	-101.7058	861674	1501490	17869	1998
AMA	35.2263	-101.7058	857056	1494339	17558	1999
AMA	35.2263	-101.7058	860110	1509938	17823	2000
AMA	35.2263	-101.7058	824103	1471949	16724	2001
AMA	35.2263	-101.7058	795619	1372067	17324	2002
AMA	35.2263	-101.7058	797063	1387330	16832	2003
AMA	35.2263	-101.7058	848581	1393607	16330	2004
AMA	35.2263	-101.7058	883424	1393085	16605	2005
AMA	35.2263	-101.7058	894479	1429520	17339	2006
AMA	35.2263	-101.7058	1002909	1446651	16645	2007
AMA	35.2263	-101.7058	918865	1396979	15448	2008
AMA	35.2263	-101.7058	817782	1262090	14314	2009
AMK	14.4666	-87.85	0	0	5	2002
AMK	14.4666	-87.85				2006
AMK	14.4666	-87.85	0	0	2	2007
AMK	14.4666	-87.85	0	0	4	2008
AMK	14.4666	-87.85	0	0	4	2009
AMW	42.0	-93.6166	43	60	2	2008
ANB	33.588	-85.858	1197	1772	41	2002
ANB	33.588	-85.858	42	200	2	1992
ANB	33.588	-85.858	254	692	4	2001
ANB	33.588	-85.858	831	1180	19	2003
ANB	33.588	-85.858	693	1107	16	2004
ANB	33.588	-85.858	1021	2183	27	2005
ANB	33.588	-85.858	653	1177	14	2006
ANB	33.588	-85.858	375	1104	16	2007
ANB	33.588	-85.858	102	137	3	2008
ANB	33.588	-85.858	96	346	4	2009
ANC	61.1744	-149.9963	2994002	5641192	40698	1992
ANC	61.1744	-149.9963	2949302	5254704	38805	1993
ANC	61.1744	-149.9963	2456524	4406017	33262	1990
ANC	61.1744	-149.9963	3166579	5282547	40130	1994
ANC	61.1744	-149.9963	3133156	5028494	37490	1995
ANC	61.1744	-149.9963	2592552	4621608	34625	1991
ANC	61.1744	-149.9963	3433591	5837884	42956	1996
ANC	61.1744	-149.9963	3496458	5424976	42911	1997
ANC	61.1744	-149.9963	3428529	5251629	45817	1998
ANC	61.1744	-149.9963	3464138	5356259	47416	1999
ANC	61.1744	-149.9963	3422555	5092711	48323	2000
ANC	61.1744	-149.9963	3414588	5057286	49723	2001
ANC	61.1744	-149.9963	3540139	5153274	61258	2002
ANC	61.1744	-149.9963	3418301	5095657	70829	2003
ANC	61.1744	-149.9963	3676758	5157876	77446	2004
ANC	61.1744	-149.9963	3691612	5247225	80181	2005
ANC	61.1744	-149.9963	3651881	4946309	80060	2006
ANC	61.1744	-149.9963	3740660	5144618	78593	2007
ANC	61.1744	-149.9963	3671029	5090592	72396	2008
ANC	61.1744	-149.9963	3411727	4730283	60315	2009
AND	34.5	-82.7166	0	0	6	2006
AND	34.5	-82.7166				1996
AND	34.5	-82.7166	424	1200	27	2002
AND	34.5	-82.7166	434	752	20	2003
AND	34.5	-82.7166	127	250	7	2004
AND	34.5	-82.7166	101	400	12	2005
AND	34.5	-82.7166	1041	2118	41	2007
AND	34.5	-82.7166	749	1248	24	2008
AND	34.5	-82.7166	725	1844	36	2009
AOH	40.7166	-84.0333	0	0	2	1996
AOH	40.7166	-84.0333	0	0	2	1998
AOH	40.7166	-84.0333				1999
AOH	40.7166	-84.0333	0	0	6	2000
AOH	40.7166	-84.0333	0	0	2	2001
AOH	40.7166	-84.0333	0	0	3	2002
AOH	40.7166	-84.0333	0	0	8	2003
AOH	40.7166	-84.0333	0	0	8	2004
AOH	40.7166	-84.0333	0	0	10	2005
AOH	40.7166	-84.0333	0	0	15	2006
AOH	40.7166	-84.0333	0	0	3	2007
AOH	40.7166	-84.0333				2009
AOO	40.3	-78.3166	0	0	2	1997
AOO	40.3	-78.3166				1999
AOO	40.3	-78.3166	5939	16622	659	2002
AOO	40.3	-78.3166	11512	41955	2508	2003
AOO	40.3	-78.3166	12879	50932	2670	2004
AOO	40.3	-78.3166	13557	51068	2668	2005
AOO	40.3	-78.3166	12307	51675	2580	2006
AOO	40.3	-78.3166	8374	55970	2366	2007
AOO	40.3	-78.3166	17210	73011	2416	2008
AOO	40.3	-78.3166	14329	60859	1920	2009
APC	38.45	-122.2166	4	16	2	2008
APC	38.45	-122.2166				2005
APC	38.45	-122.2166				2006
