AID	32.4	34.8666	0	8	2000
AID	32.4	34.8666	0	9	2001
AID	32.4	34.8666	0	4	2002
AID	32.4	34.8666	127	2	2004
AID	32.4	34.8666	0	5	2006
AID	32.4	34.8666	0	3	2007
AID	32.4	34.8666			2008
AIY	39.3666	-74.45	240	2	1990
ALB	42.7333	-73.8	1769173	37606	1995
ALB	42.7333	-73.8	1841962	29564	1990
ALB	42.7333	-73.8	1589233	26560	1991
ALB	42.7333	-73.8	1799458	42270	1992
ALB	42.7333	-73.8	1792716	39897	1993
ALB	42.7333	-73.8	1808539	36338	1994
ALB	42.7333	-73.8	1691100	30662	1996
ALB	42.7333	-73.8	1758526	28429	1997
ALB	42.7333	-73.8	1925979	32848	1998
ALB	42.7333	-73.8	1933834	32751	1999
ALB	42.7333	-73.8	2451032	37160	2000
ALB	42.7333	-73.8	2580964	38813	2001
ALB	42.7333	-73.8	2574840	43452	2002
ALB	42.7333	-73.8	2783536	68173	2003
ALB	42.7333	-73.8	3048067	74685	2004
ALB	42.7333	-73.8	3058985	62492	2005
ALB	42.7333	-73.8	2887244	54324	2006
ALB	42.7333	-73.8	2834420	53741	2007
ALB	42.7333	-73.8	2719105	49331	2008
ALB	42.7333	-73.8	2592066	49047	2009
ALM	32.8333	-106.0	4134	1186	1995
ALM	32.8333	-106.0	9959	1929	1996
ALM	32.8333	-106.0	5195	982	1997
ALM	32.8333	-106.0	471	451	2002
ALM	32.8333	-106.0	2479	2169	2003
ALM	32.8333	-106.0	670	574	2004
ALM	32.8333	-106.0	1153	258	2006
ALM	32.8333	-106.0	4086	1154	2007
ALM	32.8333	-106.0	816	1538	2008
ALM	32.8333	-106.0	3194	2236	2009
ALO	42.55	-92.3833	84308	7746	1999
ALO	42.55	-92.3833	32200	3102	1991
ALO	42.55	-92.3833	70987	6404	1992
ALO	42.55	-92.3833	64489	6047	1993
ALO	42.55	-92.3833	65122	5819	1994
ALO	42.55	-92.3833	54809	5965	1995
ALO	42.55	-92.3833	61536	5431	1996
ALO	42.55	-92.3833	69766	6400	1997
ALO	42.55	-92.3833	94998	8103	1998
ALO	42.55	-92.3833	58028	4747	2000
ALO	42.55	-92.3833	51486	3510	2001
ALO	42.55	-92.3833	51562	3505	2002
ALO	42.55	-92.3833	69765	3016	2003
ALO	42.55	-92.3833	84213	3937	2004
ALO	42.55	-92.3833	78177	3547	2005
ALO	42.55	-92.3833	66188	2736	2006
ALO	42.55	-92.3833	57530	2532	2007
ALO	42.55	-92.3833	53990	2622	2008
ALO	42.55	-92.3833	45321	2259	2009
ALW	46.1	-118.3	19025	2795	1991
ALW	46.1	-118.3	29804	4612	1992
ALW	46.1	-118.3	32425	4530	1993
ALW	46.1	-118.3	22348	3986	1990
ALW	46.1	-118.3	41565	5479	1994
ALW	46.1	-118.3	46535	5756	1995
ALW	46.1	-118.3	48277	5561	1996
ALW	46.1	-118.3	40362	4415	1997
ALW	46.1	-118.3	33563	1767	1998
ALW	46.1	-118.3	60127	2911	1999
ALW	46.1	-118.3	58962	2944	2000
ALW	46.1	-118.3	56678	2543	2001
ALW	46.1	-118.3	56072	2727	2002
ALW	46.1	-118.3	52311	2542	2003
ALW	46.1	-118.3	55311	2770	2004
ALW	46.1	-118.3	49111	1994	2005
ALW	46.1	-118.3	53772	2024	2006
ALW	46.1	-118.3	56201	2034	2007
